job_id,symbol,lane,experiment_type,priority,target_positives,target_rate,days_with_target,n_top_rules,best_score,best_f1,best_stability
144,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.02870405002613455,0.047619047619047616,0.01322814290466022
396,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.02870405002613455,0.047619047619047616,0.01322814290466022
408,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.02870405002613455,0.047619047619047616,0.01322814290466022
217,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.026907638830634614,0.0273972602739726,0.026507039467903535
218,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.026907638830634614,0.0273972602739726,0.026507039467903535
94,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,8,0.0002671386115470665,3,25,0.025189546573276392,0.029498525073746316,0.021664018709255547
388,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,8,0.0002671386115470665,3,25,0.025189546573276392,0.029498525073746316,0.021664018709255547
141,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.024775195813190175,0.04081632653061225,0.011650634317117565
142,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.024775195813190175,0.04081632653061225,0.011650634317117565
147,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.024775195813190175,0.04081632653061225,0.011650634317117565
148,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.024775195813190175,0.04081632653061225,0.011650634317117565
399,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.024775195813190175,0.04081632653061225,0.011650634317117565
400,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.024775195813190175,0.04081632653061225,0.011650634317117565
411,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.024775195813190175,0.04081632653061225,0.011650634317117565
412,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.024775195813190175,0.04081632653061225,0.011650634317117565
185,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.02469724467277494,0.02531645569620253,0.02419061747178873
215,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.02469724467277494,0.02531645569620253,0.02419061747178873
123,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,high,3,0.00010015691249624411,3,25,0.02414809671465483,0.02531645569620253,0.02319216663884307
124,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,high,3,0.00010015691249624411,3,25,0.02414809671465483,0.02531645569620253,0.02319216663884307
197,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.023703904216682996,0.03883495145631068,0.011323956475169431
87,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,high,3,0.00010015691249624411,3,25,0.0235947008171912,0.02459016393442623,0.0227802309939989
108,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,high,5,0.0001669281874937402,3,25,0.022770139902525254,0.03809523809523809,0.010231423199396572
7,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,2,6.678465288676663e-05,2,25,0.02263839927906223,0.037037037037037035,0.010857695658901025
84,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,high,3,0.00010015691249624411,3,25,0.022560991645203466,0.03669724770642202,0.010994963958751922
168,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,5,0.00016696163221691654,3,25,0.02252522913661236,0.037037037037037035,0.010651931763537622
8,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,2,25,0.022371515143546114,0.03669724770642202,0.010650461228465823
11,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,2,25,0.022371515143546114,0.03669724770642202,0.010650461228465823
219,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.02149012683154329,0.02222222222222222,0.020891139693715075
220,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.02149012683154329,0.02222222222222222,0.020891139693715075
155,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.021365500478812468,0.03773584905660377,0.007971578915165037
425,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.021365500478812468,0.03773584905660377,0.007971578915165037
495,INTARIAN_PEPPER_ROOT,drift_search,regime_rule_search,medium,14,0.00046739892498247256,2,25,0.01996778587745257,0.03614457831325301,0.006732228429979482
165,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,7,0.00023374628510368318,3,25,0.019226742906600158,0.030769230769230774,0.009782889200811471
93,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.019077292393139045,0.020066889632107024,0.018267621924892515
387,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.019077292393139045,0.020066889632107024,0.018267621924892515
82,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,high,3,0.00010015691249624411,3,25,0.018607745545859426,0.01923076923076923,0.018097998894569586
81,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,high,6,0.00020031382499248823,3,25,0.0184359233453611,0.019047619047619046,0.017935445043513694
203,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.018305201810182182,0.028776978417266192,0.009737384586204354
163,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.017685549086777705,0.018237082066869303,0.017234294830339118
175,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.016392547085647025,0.016997167138810197,0.015897857951240792
176,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.016392547085647025,0.016997167138810197,0.015897857951240792
181,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.016392547085647025,0.016997167138810197,0.015897857951240792
182,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.016392547085647025,0.016997167138810197,0.015897857951240792
211,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.016392547085647025,0.016997167138810197,0.015897857951240792
212,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.016392547085647025,0.016997167138810197,0.015897857951240792
209,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.01572433477956824,0.015873015873015872,0.015602686612201993
151,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.015414804697775824,0.015584415584415583,0.015276032154161474
421,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.015414804697775824,0.015584415584415583,0.015276032154161474
152,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.015296877160630917,0.015463917525773195,0.015160207770969051
422,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,6,0.00020035395866029986,3,25,0.015296877160630917,0.015463917525773195,0.015160207770969051
234,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,7,0.00023374628510368318,3,25,0.01282958095963329,0.01327433628318584,0.012465690240363017
223,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.012032888305572576,0.021857923497267763,0.003994223148731057
224,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.012032888305572576,0.021857923497267763,0.003994223148731057
193,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.011214830198525929,0.018099547511312215,0.005581879669882604
194,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.011214830198525929,0.018099547511312215,0.005581879669882604
205,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.011179793983452903,0.011320754716981133,0.01106446247420253
206,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.011179793983452903,0.011320754716981133,0.01106446247420253
435,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,1,3.338563749874804e-05,1,25,0.010805012144574995,0.046511627906976744,-0.018409491661026435
188,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,4,0.00013356930577353325,3,25,0.010753243431311392,0.017543859649122806,0.0051972847076475065
166,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,5,0.00016696163221691654,3,25,0.010592533499271164,0.01092896174863388,0.010317274022519848
174,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.010297554867731006,0.017467248908296942,0.00443144156181342
237,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,7,0.00023374628510368318,3,25,0.010108856364435186,0.010309278350515464,0.00994487473946041
187,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.009782069664382588,0.009836065573770493,0.009737891193065212
199,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.009782069664382588,0.009836065573770493,0.009737891193065212
200,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.009782069664382588,0.009836065573770493,0.009737891193065212
225,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.00808479590987295,0.013745704467353952,0.003453143453752132
226,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.00808479590987295,0.013745704467353952,0.003453143453752132
238,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.007677081633400171,0.0078125,0.007566284788000311
345,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,1,3.339232644338331e-05,1,25,0.007174272528949904,0.037037037037037035,-0.017258898432212295
346,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,1,3.339232644338331e-05,1,25,0.007174272528949904,0.037037037037037035,-0.017258898432212295
342,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,1,3.339232644338331e-05,1,25,0.006871242225919602,0.03636363636363636,-0.017258898432212295
216,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.006836726743451272,0.0069848661233993005,0.006715521796221066
340,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.0065203585429145505,0.010638297872340425,0.0031511354552024706
339,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,4,0.00013356930577353325,3,25,0.006499317870473269,0.010610079575596816,0.003135967384463094
153,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.006244047532512285,0.0062959076600209865,0.006201616519096075
423,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.006244047532512285,0.0062959076600209865,0.006201616519096075
154,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.006224614599439113,0.006276150627615062,0.006182448758204244
424,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,6,0.00020035395866029986,3,25,0.006224614599439113,0.006276150627615062,0.006182448758204244
196,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.005999007425053102,0.009732360097323601,0.002944446147740875
10,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,2,6.678465288676663e-05,2,25,0.0059685572848908845,0.009779951100244499,0.0028501441632379273
9,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,2,25,0.005951853761594315,0.00975609756097561,0.002839290653009619
336,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.005827095755065065,0.009389671361502348,0.0029122611679800146
160,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.00580282025886692,0.00936768149882904,0.0028861156079888223
222,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.005235413717425242,0.005381165919282511,0.005116161915905659
195,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.004753043197037319,0.0048192771084337345,0.004698851814985705
183,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.004529085294969381,0.00460122699386503,0.004470060268600212
184,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.004529085294969381,0.00460122699386503,0.004470060268600212
213,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.004529085294969381,0.00460122699386503,0.004470060268600212
214,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.004529085294969381,0.00460122699386503,0.004470060268600212
192,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.004527781179588247,0.00568585643212509,0.0035802650638762836
177,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.00444502743151025,0.007352941176470587,0.0020658252765427014
178,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.00444502743151025,0.007352941176470587,0.0020658252765427014
159,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,8,0.0002671386115470665,3,25,0.0036498064407667072,0.004114017043784896,0.0032699977655700064
162,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.003631885520003462,0.004285714285714286,0.003096934711694605
190,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,4,0.00013356930577353325,3,25,0.003356419635069047,0.003403289846851957,0.0033180712799739387
198,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.003050631079353311,0.003407155025553663,0.0027589296688257502
180,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.0029821603403744593,0.0030303030303030303,0.0029427708667965373
186,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.0029821603403744593,0.0030303030303030303,0.0029427708667965373
210,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.0029821603403744593,0.0030303030303030303,0.0029427708667965373
156,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,6,0.00020035395866029986,3,25,0.002717929132025147,0.0030852294639413806,0.0024174106786391376
204,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.002478427505659915,0.0025010421008753642,0.0024599246550290927
207,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.002478427505659915,0.0025010421008753642,0.0024599246550290927
208,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.002478427505659915,0.0025010421008753642,0.0024599246550290927
453,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,1,3.338563749874804e-05,1,25,0.0024603011823272286,0.011494252873563216,-0.004931113837774942
189,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.0024095598981354973,0.0024252223120452706,0.0023967451958456826
6,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,2,6.678465288676663e-05,2,25,0.002354245432461078,0.003846153846153846,0.0011335930939851769
150,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.0022026833495874323,0.002227998514667657,0.0021819709417945205
420,ASH_COATED_OSMIUM,no_prior,timestamp_window_search,medium,3,0.00010017697933014993,3,25,0.0022026833495874323,0.002227998514667657,0.0021819709417945205
201,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.0018563995462014316,0.0018598884066955983,0.0018535450239789313
202,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,high,3,0.00010017697933014993,3,25,0.0018563995462014316,0.0018598884066955983,0.0018535450239789313
390,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
391,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
392,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
393,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
394,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
395,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
402,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
403,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
404,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
405,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
406,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
407,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
414,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
415,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
416,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
417,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
418,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
419,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
426,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
427,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
428,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
429,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
430,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
431,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
436,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
438,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
439,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
440,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
441,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
442,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
443,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
444,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
445,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
446,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
447,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
448,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
449,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
450,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
451,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
454,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
455,INTARIAN_PEPPER_ROOT,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
456,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
457,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
458,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
459,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
460,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
461,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
462,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
463,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
464,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
465,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
466,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
467,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
468,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
469,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
470,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
471,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
472,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
473,ASH_COATED_OSMIUM,drift_search,timestamp_window_search,medium,0,0.0,0,0,,,
